TIME,PC,INSTRUCTION,REG_DEST,PREV_VALUE,NEW_VALUE,UPDATE_TYPE
26551500,0000000000021b84,00412783,x15,0000000000000030,0000000000000002,LOAD
26566500,0000000000021b94,06e00793,x15,0000000000000002,000000000000006e,ALU
26573500,0000000000021b9c,07700793,x15,000000000000006e,0000000000000077,ALU
26580500,0000000000021ba4,07c00793,x15,0000000000000077,000000000000007c,ALU
26639500,00000000000215b8,00001ab7,x21,0000000000000000,0000000000001000,ALU
26642500,00000000000215bc,020c8793,x15,000000000000007c,0000000000000040,ALU
26687500,00000000000215c0,058d8c13,x24,0000000000000000,00000000000946f0,ALU
26690500,00000000000215c4,015d8a33,x20,0000000000000020,0000000000095698,ALU
26697500,00000000000215cc,00002937,x18,0000000000097000,0000000000002000,ALU
26700500,00000000000215d0,7109091b,x18,0000000000002000,0000000000002710,ALU
26703500,00000000000215d4,01000b13,x22,0000000000000000,0000000000000010,ALU
26706500,00000000000215d8,3ff00b93,x23,0000000000000000,00000000000003ff,ALU
26709500,00000000000215dc,03000413,x8,0000000000094698,0000000000000030,ALU
26766500,0000000000021644,070dbd03,x26,0000000000000000,00000000000946f0,LOAD
26819500,00000000000218d0,3ff00793,x15,0000000000000040,00000000000003ff,ALU
26871500,000000000002190c,00412703,x14,000000000000005b,0000000000000002,LOAD
26874500,0000000000021910,00400813,x16,0000000000000001,0000000000000004,ALU
26877500,0000000000021914,0017061b,x12,0000000000000000,0000000000000003,ALU
26880500,0000000000021918,0056559b,x11,0000000000000018,0000000000000000,ALU
26883500,000000000002191c,02059513,x10,0000000000094698,0000000000000000,ALU
26886500,0000000000021920,02055513,x10,0000000000000000,0000000000000000,ALU
26889500,0000000000021924,0017171b,x14,0000000000000002,0000000000000004,ALU
26892500,0000000000021928,21450793,x15,00000000000003ff,0000000000000214,ALU
26895500,000000000002192c,02071713,x14,0000000000000004,0000000400000000,ALU
26898500,0000000000021930,00279793,x15,0000000000000214,0000000000000850,ALU
26901500,0000000000021934,02075713,x14,0000000400000000,0000000000000004,ALU
26904500,0000000000021938,00fd87b3,x15,0000000000000850,0000000000094ee8,ALU
26907500,000000000002193c,00371713,x14,0000000000000004,0000000000000020,ALU
27027000,0000000000021940,0087a683,x13,0000000000094700,0000000000000000,LOAD
27030000,0000000000021944,05870713,x14,0000000000000020,0000000000000078,ALU
27033000,0000000000021948,00100793,x15,0000000000094ee8,0000000000000001,ALU
27036000,000000000002194c,00ed8733,x14,0000000000000078,0000000000094710,ALU
27039000,0000000000021950,00c797bb,x15,0000000000000001,0000000000000008,ALU
27092500,00000000000219bc,0015859b,x11,0000000000000000,0000000000000001,ALU
27142000,00000000000219a0,02059513,x10,0000000000000000,0000000100000000,ALU
27145000,00000000000219a4,02055513,x10,0000000100000000,0000000000000001,ALU
27148000,00000000000219a8,21450793,x15,0000000000000008,0000000000000215,ALU
27151000,00000000000219ac,00279793,x15,0000000000000215,0000000000000854,ALU
27154000,00000000000219b0,00fd87b3,x15,0000000000000854,0000000000094eec,ALU
27158000,00000000000219b4,0087a683,x13,0000000000000000,0000000000000000,LOAD
27164000,00000000000219bc,0015859b,x11,0000000000000001,0000000000000002,ALU
27171500,00000000000219a0,02059513,x10,0000000000000001,0000000200000000,ALU
27174500,00000000000219a4,02055513,x10,0000000200000000,0000000000000002,ALU
27177500,00000000000219a8,21450793,x15,0000000000094eec,0000000000000216,ALU
27180500,00000000000219ac,00279793,x15,0000000000000216,0000000000000858,ALU
27183500,00000000000219b0,00fd87b3,x15,0000000000000858,0000000000094ef0,ALU
27187500,00000000000219b4,0087a683,x13,0000000000000000,0000000000000000,LOAD
27193500,00000000000219bc,0015859b,x11,0000000000000002,0000000000000003,ALU
27201000,00000000000219a0,02059513,x10,0000000000000002,0000000300000000,ALU
27204000,00000000000219a4,02055513,x10,0000000300000000,0000000000000003,ALU
27207000,00000000000219a8,21450793,x15,0000000000094ef0,0000000000000217,ALU
27210000,00000000000219ac,00279793,x15,0000000000000217,000000000000085c,ALU
27213000,00000000000219b0,00fd87b3,x15,000000000000085c,0000000000094ef4,ALU
27217000,00000000000219b4,0087a683,x13,0000000000000000,0000000000000000,LOAD
27223000,00000000000219bc,0015859b,x11,0000000000000003,0000000000000004,ALU
27279000,00000000000219c4,058db783,x15,0000000000094ef4,0000000000098fe0,LOAD
27283000,00000000000219c8,00813683,x13,0000000000000000,0000000000000040,LOAD
27287000,00000000000219cc,0087b703,x14,0000000000094710,0000000000021021,LOAD
27290000,00000000000219d0,ff877713,x14,0000000000021021,0000000000021020,ALU
27350500,0000000000021df0,000946b7,x13,0000000000000040,0000000000094000,ALU
27353500,0000000000021df4,69868693,x13,0000000000094000,0000000000094698,ALU
27356500,0000000000021df8,40dd86b3,x13,0000000000094698,0000000000000000,ALU
27359500,0000000000021dfc,00d036b3,x13,0000000000000000,0000000000000000,ALU
27404500,0000000000021e00,001ce613,x12,0000000000000003,0000000000000021,ALU
27407500,0000000000021e04,00269693,x13,0000000000000000,0000000000000000,ALU
27410500,0000000000021e08,01978533,x10,0000000000000003,0000000000099000,ALU
27413500,0000000000021e0c,00d666b3,x13,0000000000000000,0000000000000021,ALU
27420500,0000000000021e14,41970733,x14,0000000000021020,0000000000021000,ALU
27424500,0000000000021e18,b441a583,x11,0000000000000004,0000000000000000,LOAD
27431500,0000000000021e20,00176713,x14,0000000000021000,0000000000021001,ALU
27486000,0000000000021e28,01078d13,x26,00000000000946f0,0000000000098ff0,ALU
27537500,0000000000021ac4,0b813083,x1,0000000000022f9c,0000000000022f9c,LOAD
27540500,0000000000021ac8,000d0513,x10,0000000000099000,0000000000098ff0,ALU
27544500,0000000000021acc,0b013403,x8,0000000000000030,0000000000094698,LOAD
27548500,0000000000021ad0,0a813483,x9,0000000000000018,0000000000000018,LOAD
27552500,0000000000021ad4,0a013903,x18,0000000000002710,0000000000097000,LOAD
27556500,0000000000021ad8,09813983,x19,0000000000097000,0000000000097000,LOAD
27560500,0000000000021adc,09013a03,x20,0000000000095698,0000000000093fc0,LOAD
27564500,0000000000021ae0,08813a83,x21,0000000000001000,0000000000000000,LOAD
27568500,0000000000021ae4,08013b03,x22,0000000000000010,0000000000000000,LOAD
27572500,0000000000021ae8,07813b83,x23,00000000000003ff,0000000000000000,LOAD
27576500,0000000000021aec,07013c03,x24,00000000000946f0,0000000000000000,LOAD
27580500,0000000000021af0,06813c83,x25,0000000000000020,0000000000000000,LOAD
27584500,0000000000021af4,06013d03,x26,0000000000098ff0,0000000000000000,LOAD
27588500,0000000000021af8,05813d83,x27,0000000000094698,0000000000000000,LOAD
27591500,0000000000021afc,0c010113,x2,000000003fbffd20,000000003fbffde0,ALU
27689500,0000000000022f9c,00050793,x15,0000000000098fe0,0000000000098ff0,ALU
27695500,0000000000022fa4,4dc00313,x6,000000000000002f,00000000000004dc,ALU
27698500,0000000000022fa8,00100813,x16,0000000000000004,0000000000000001,ALU
27702500,0000000000022fac,00042703,x14,0000000000021001,0000000000000001,LOAD
27705500,0000000000022fb0,00030893,x17,00000000000004dc,00000000000004dc,ALU
27708500,0000000000022fb4,00080513,x10,0000000000098ff0,0000000000000001,ALU
27711500,0000000000022fb8,00040593,x11,0000000000000000,0000000000094698,ALU
27714500,0000000000022fbc,00070613,x12,0000000000000021,0000000000000001,ALU
27764500,0000000000022fc0,00000693,x13,0000000000000021,0000000000000000,ALU
27769000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27770000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27771000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27771500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27772000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27772500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27773000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27773500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27774000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27774500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27775000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27775500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27776000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27776500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27777000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27777500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27778000,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27778500,0000000000022fc4,00000073,x10,0000000000000001,0000000000000001,ECALL
27785000,0000000000022fd0,00100613,x12,0000000000000001,0000000000000001,ALU
27795000,0000000000022fdc,ff87b703,x14,0000000000000001,0000000000000021,LOAD
27798000,0000000000022fe0,00277693,x13,0000000000000000,0000000000000000,ALU
27804000,0000000000022fe8,00477713,x14,0000000000000021,0000000000000000,ALU
27857500,0000000000023090,00094737,x14,0000000000000000,0000000000094000,ALU
27860500,0000000000023094,69870713,x14,0000000000094000,0000000000094698,ALU
27912500,0000000000023004,01813083,x1,0000000000022f9c,000000000004eb24,LOAD
27915500,0000000000023008,00078513,x10,0000000000000001,0000000000098ff0,ALU
27919500,000000000002300c,01013403,x8,0000000000094698,000000003fbffe40,LOAD
27923500,0000000000023010,00813483,x9,0000000000000018,0000000000097000,LOAD
27926500,0000000000023014,02010113,x2,000000003fbffde0,000000003fbffe00,ALU
27988500,000000000004eb2c,010a3483,x9,0000000000097000,0000000000000002,LOAD
27991500,000000000004eb30,02800793,x15,0000000000098ff0,0000000000000028,ALU
27994500,000000000004eb34,00050913,x18,0000000000097000,0000000000098ff0,ALU
27997500,000000000004eb38,00249993,x19,0000000000097000,0000000000000008,ALU
28000500,000000000004eb3c,04f98993,x19,0000000000000008,0000000000000057,ALU
28049500,000000000004eb40,02f9d9b3,x19,0000000000000057,0000000000000002,ALU
28052500,000000000004eb44,00299593,x11,0000000000094698,0000000000000008,ALU
28055500,000000000004eb48,013589b3,x19,0000000000000002,000000000000000a,ALU
28058500,000000000004eb4c,00799513,x10,0000000000098ff0,0000000000000500,ALU
28061500,000000000004eb50,bf0d40ef,x1,000000000004eb24,000000000004eb54,JUMP
28119500,0000000000022f40,9681b303,x6,00000000000004dc,0000000000000000,LOAD
28125500,0000000000022f48,fe010113,x2,000000003fbffe00,000000003fbffde0,ALU
28133500,0000000000022f50,02823403,x8,000000003fbffe40,0000000000094698,LOAD
28144500,0000000000022f5c,00050493,x9,0000000000000002,0000000000000500,ALU
28200000,0000000000022f64,00442783,x15,0000000000000028,0000000000000000,LOAD
28203000,0000000000022f68,0047f793,x15,0000000000000000,0000000000000000,ALU
28209000,0000000000022f70,00100513,x10,0000000000000500,0000000000000001,ALU
28212000,0000000000022f74,4dc00893,x17,00000000000004dc,00000000000004dc,ALU
28215000,0000000000022f78,00040593,x11,0000000000000008,0000000000094698,ALU
28218000,0000000000022f7c,00000613,x12,0000000000000001,0000000000000000,ALU
28221000,0000000000022f80,00050693,x13,0000000000000000,0000000000000001,ALU
28225500,0000000000022f84,00000073,x10,0000000000000001,0000000000000000,ECALL
28226500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28227500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28228000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28228500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28229000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28229500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28230000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28230500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28231000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28231500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28232000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28232500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28233000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28233500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28234000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28234500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28235000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
28241500,0000000000022f90,00048593,x11,0000000000094698,0000000000000500,ALU
28244500,0000000000022f94,00040513,x10,0000000000000000,0000000000094698,ALU
28247500,0000000000022f98,c60fe0ef,x1,000000000004eb54,0000000000022f9c,JUMP
28298500,00000000000213f8,f4010113,x2,000000003fbffde0,000000003fbffd20,ALU
28394500,0000000000021430,fbf00793,x15,0000000000000000,ffffffffffffffbf,ALU
28404500,000000000002143c,01758313,x6,0000000000000000,0000000000000517,ALU
28454500,0000000000021440,01f00793,x15,ffffffffffffffbf,000000000000001f,ALU
28457500,0000000000021444,00050d93,x27,0000000000000000,0000000000094698,ALU
28463500,000000000002144c,ff037c93,x25,0000000000000000,0000000000000510,ALU
28469500,0000000000021454,000c8a1b,x20,0000000000093fc0,0000000000000510,ALU
28473500,0000000000021458,b581b783,x15,000000000000001f,0000000000000080,LOAD
28476500,000000000002145c,004a571b,x14,0000000000094698,0000000000000051,ALU
28486500,0000000000021468,3ff00793,x15,0000000000000080,00000000000003ff,ALU
28541500,0000000000021510,006cd693,x13,0000000000000001,0000000000000014,ALU
28548500,0000000000021518,0306869b,x13,0000000000000014,0000000000000044,ALU
28555500,0000000000021520,00ccd693,x13,0000000000000044,0000000000000000,ALU
28558500,0000000000021524,009cd613,x12,0000000000000000,0000000000000002,ALU
28565500,000000000002152c,00fcd693,x13,0000000000000000,0000000000000000,ALU
28568500,0000000000021530,012cd793,x15,00000000000003ff,0000000000000000,ALU
28571500,0000000000021534,00200713,x14,0000000000000051,0000000000000002,ALU
28631500,0000000000021544,07c7881b,x16,0000000000000001,000000000000007c,ALU
28635500,0000000000021548,02412783,x15,0000000000000000,0000000000000044,LOAD
28638500,000000000002154c,00fcd313,x6,0000000000000517,0000000000000000,ALU
28641500,0000000000021550,00ccd513,x10,0000000000094698,0000000000000000,ALU
28644500,0000000000021554,009cd613,x12,0000000000000002,0000000000000002,ALU
28652500,000000000002155c,01813783,x15,0000000000000044,0000000000000014,LOAD
28655500,0000000000021560,0773089b,x17,00000000000004dc,0000000000000077,ALU
28658500,0000000000021564,06e5059b,x11,0000000000000500,000000000000006e,ALU
28661500,0000000000021568,05b6069b,x13,0000000000000000,000000000000005d,ALU
28664500,000000000002156c,03000713,x14,0000000000000002,0000000000000030,ALU
28779000,00000000000215ac,004da783,x15,0000000000000014,0000000000000000,LOAD
28782000,00000000000215b0,0017f793,x15,0000000000000000,0000000000000000,ALU
28832500,0000000000021b58,000d8513,x10,0000000000000000,0000000000094698,ALU
28835500,0000000000021b5c,c78fd0ef,x1,0000000000022f9c,0000000000021b60,JUMP
28884500,000000000001efd4,b581b783,x15,0000000000000000,0000000000000080,LOAD
28890500,000000000001efdc,f8010113,x2,000000003fbffd20,000000003fbffca0,ALU
28990500,000000000001f014,00050c13,x24,0000000000000000,0000000000094698,ALU
28993500,000000000001f018,00450313,x6,0000000000000000,000000000009469c,ALU
28996500,000000000001f01c,4dc00813,x16,000000000000007c,00000000000004dc,ALU
28999500,000000000001f020,00100713,x14,0000000000000030,0000000000000001,ALU
29003500,000000000001f024,004c2783,x15,0000000000000080,0000000000000000,LOAD
29006500,000000000001f028,00080893,x17,0000000000000077,00000000000004dc,ALU
29009500,000000000001f02c,00070513,x10,0000000000094698,0000000000000001,ALU
29012500,000000000001f030,0017e693,x13,000000000000005d,0000000000000001,ALU
29015500,000000000001f034,00030593,x11,000000000000006e,000000000009469c,ALU
29018500,000000000001f038,00078613,x12,0000000000000002,0000000000000000,ALU
29023500,000000000001f03c,00000073,x10,0000000000000001,0000000000000000,ECALL
29024500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29025500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29026000,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29026500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29027000,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29027500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29028000,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29028500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29029000,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29029500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29030000,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
29030500,000000000001f03c,00000073,x10,0000000000000000,0000000000000000,ECALL
