TIME,OP,PC,ADDR,SIZE,SIGN,DATA,HIT_MISS,SET,TAG,WAY,INSTRUCTION
61263500, READ,0000000000038dac,000000003fbff920,7,1,0000000000000000, HIT,4,0000000007f7ff,1,ae043303
61267000, READ,0000000000038db0,000000003fbff910,7,1,0000000000000020, HIT,4,0000000007f7ff,1,ad043f03
61267500, READ,0000000000038db0,000000003fbff910,7,1,0000000000000020, HIT,4,0000000007f7ff,1,ad043f03
61271000, READ,0000000000038db4,000000003fbff908,7,1,0000000000000000, HIT,4,0000000007f7ff,1,ac843e03
61271500, READ,0000000000038db4,000000003fbff908,7,1,0000000000000000, HIT,4,0000000007f7ff,1,ac843e03
61275000, READ,0000000000038db8,000000003fbff900,7,1,0000000000000000, HIT,4,0000000007f7ff,1,ac043f83
61275500, READ,0000000000038db8,000000003fbff900,7,1,0000000000000000, HIT,4,0000000007f7ff,1,ac043f83
61279000, READ,0000000000038dbc,000000003fbff8f8,7,1,0000000000000000, HIT,3,0000000007f7ff,1,ab843803
61279500, READ,0000000000038dbc,000000003fbff8f8,7,1,0000000000000000, HIT,3,0000000007f7ff,1,ab843803
61480000, READ,0000000000038ff8,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b1842603
61480500, READ,0000000000038ff8,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b1842603
61969500, READ,0000000000038384,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b1842703
61970000, READ,0000000000038384,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b1842703
62035000, READ,00000000000383a8,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84ba03
62035500, READ,00000000000383a8,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84ba03
62039000, READ,00000000000383ac,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843703
62039500, READ,00000000000383ac,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843703
62050500, READ,00000000000383bc,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,038a3783
62051000, READ,00000000000383bc,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,038a3783
62104500,WRITE,00000000000383cc,000000003fbff958,7,1,0000000000000001, HIT,5,0000000007f7ff,1,b1d43c23
62105000,WRITE,00000000000383cc,000000003fbff958,7,1,0000000000000001, HIT,5,0000000007f7ff,1,b1d43c23
62167500,WRITE,000000000001aa68,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01413823
62168000,WRITE,000000000001aa68,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01413823
62171500,WRITE,000000000001aa6c,000000003fbff8a8,7,1,00000000000383d4, HIT,2,0000000007f7ff,1,02113c23
62172000,WRITE,000000000001aa6c,000000003fbff8a8,7,1,00000000000383d4, HIT,2,0000000007f7ff,1,02113c23
62175500,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
62176000,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
62179500,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
62180000,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
62183500,WRITE,000000000001aa78,000000003fbff890,7,1,000000000000003b, HIT,2,0000000007f7ff,1,03213023
62184000,WRITE,000000000001aa78,000000003fbff890,7,1,000000000000003b, HIT,2,0000000007f7ff,1,03213023
62187500,WRITE,000000000001aa7c,000000003fbff888,7,1,0000000000000001, HIT,2,0000000007f7ff,1,01313c23
62188000,WRITE,000000000001aa7c,000000003fbff888,7,1,0000000000000001, HIT,2,0000000007f7ff,1,01313c23
62281000,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,01513423
62281500,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,01513423
62291000, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2884, HIT,8,00000000000128,1,00052703
62291500, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2884, HIT,8,00000000000128,1,00052703
62313000, READ,000000000001aaa8,0000000000094240,7,1,0000000000099568, HIT,9,00000000000128,1,02853503
62313500, READ,000000000001aaa8,0000000000094240,7,1,0000000000099568, HIT,9,00000000000128,1,02853503
62320000, READ,000000000001aab0,0000000000094248,7,1,0000000000099920, HIT,9,00000000000128,1,03043783
62320500, READ,000000000001aab0,0000000000094248,7,1,0000000000099920, HIT,9,00000000000128,1,03043783
62644500, READ,0000000000026350,000000003fbffdcf,1,0,0000000000000031, HIT,23,0000000007f7ff,1,0005c783
62645000, READ,0000000000026350,000000003fbffdcf,1,0,0000000000000031, HIT,23,0000000007f7ff,1,0005c783
62654500,WRITE,000000000002635c,0000000000099568,1,1,0000000000000031, HIT,21,00000000000132,1,fef70fa3
62655000,WRITE,000000000002635c,0000000000099568,1,1,0000000000000031, HIT,21,00000000000132,1,fef70fa3
62719500,WRITE,000000000001ab74,0000000000094240,7,1,0000000000099569, HIT,9,00000000000128,1,02a43423
62720000,WRITE,000000000001ab74,0000000000094240,7,1,0000000000099569, HIT,9,00000000000128,1,02a43423
62836500, READ,000000000001ab24,000000003fbff8a8,7,1,00000000000383d4, HIT,2,0000000007f7ff,1,03813083
62837000, READ,000000000001ab24,000000003fbff8a8,7,1,00000000000383d4, HIT,2,0000000007f7ff,1,03813083
62843500, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
62844000, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
62847500, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
62848000, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
62851500, READ,000000000001ab34,000000003fbff890,7,1,000000000000003b, HIT,2,0000000007f7ff,1,02013903
62852000, READ,000000000001ab34,000000003fbff890,7,1,000000000000003b, HIT,2,0000000007f7ff,1,02013903
62855500, READ,000000000001ab38,000000003fbff888,7,1,0000000000000001, HIT,2,0000000007f7ff,1,01813983
62856000, READ,000000000001ab38,000000003fbff888,7,1,0000000000000001, HIT,2,0000000007f7ff,1,01813983
62859500, READ,000000000001ab3c,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01013a03
62860000, READ,000000000001ab3c,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01013a03
62863500, READ,000000000001ab40,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,00813a83
62864000, READ,000000000001ab40,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,00813a83
62875000, READ,00000000000383d4,000000003fbff958,7,1,0000000000000001, HIT,5,0000000007f7ff,1,b1843e83
62875500, READ,00000000000383d4,000000003fbff958,7,1,0000000000000001, HIT,5,0000000007f7ff,1,b1843e83
62947500, READ,000000000003823c,000000003fbff978,4,1,0000000000000001, HIT,5,0000000007f7ff,1,b3842783
62948000, READ,000000000003823c,000000003fbff978,4,1,0000000000000001, HIT,5,0000000007f7ff,1,b3842783
62995500,WRITE,0000000000038244,000000003fbff978,4,1,0000000000000002, HIT,5,0000000007f7ff,1,b2f42c23
62996000,WRITE,0000000000038244,000000003fbff978,4,1,0000000000000002, HIT,5,0000000007f7ff,1,b2f42c23
63002500, READ,000000000003824c,000000003fbff980,7,1,000000000007407c, HIT,6,0000000007f7ff,1,b4043983
63003000, READ,000000000003824c,000000003fbff980,7,1,000000000007407c, HIT,6,0000000007f7ff,1,b4043983
63015500,WRITE,000000000003825c,000000003fbff980,7,1,000000000007407d, HIT,6,0000000007f7ff,1,b5343023
63016000,WRITE,000000000003825c,000000003fbff980,7,1,000000000007407d, HIT,6,0000000007f7ff,1,b5343023
63178000, READ,0000000000026a10,000000000007407d,1,0,0000000000000020, HIT,1,000000000000e8,1,00054783
63178500, READ,0000000000026a10,000000000007407d,1,0,0000000000000020, HIT,1,000000000000e8,1,00054783
63206000, READ,0000000000026a24,000000000007407e,1,0,0000000000000061, HIT,1,000000000000e8,1,00054783
63206500, READ,0000000000026a24,000000000007407e,1,0,0000000000000061, HIT,1,000000000000e8,1,00054783
63226500, READ,0000000000026a24,000000000007407f,1,0,0000000000000072, HIT,1,000000000000e8,1,00054783
63227000, READ,0000000000026a24,000000000007407f,1,0,0000000000000072, HIT,1,000000000000e8,1,00054783
63418000, READ,0000000000026a5c,0000000000095910,7,1,7efefefefefefeff, HIT,4,0000000000012b,1,9107b883
63418500, READ,0000000000026a5c,0000000000095910,7,1,7efefefefefefeff, HIT,4,0000000000012b,1,9107b883
63428000, READ,0000000000026a68,0000000000095918,7,1,8101010101010100, HIT,4,0000000000012b,1,9187be03
63428500, READ,0000000000026a68,0000000000095918,7,1,8101010101010100, HIT,4,0000000000012b,1,9187be03
63541000, READ,0000000000026a78,0000000000074080,7,1,7325746e656d7567, HIT,2,000000000000e8,1,ff87b603
63541500, READ,0000000000026a78,0000000000074080,7,1,7325746e656d7567, HIT,2,000000000000e8,1,ff87b603
63625500, READ,0000000000026aa4,0000000000074080,1,0,0000000000000067, HIT,2,000000000000e8,1,ff87c703
63626000, READ,0000000000026aa4,0000000000074080,1,0,0000000000000067, HIT,2,000000000000e8,1,ff87c703
63635500, READ,0000000000026ab0,0000000000074081,1,0,0000000000000075, HIT,2,000000000000e8,1,ff97c703
63636000, READ,0000000000026ab0,0000000000074081,1,0,0000000000000075, HIT,2,000000000000e8,1,ff97c703
63694500, READ,0000000000026ac0,0000000000074082,1,0,000000000000006d, HIT,2,000000000000e8,1,ffa7c703
63695000, READ,0000000000026ac0,0000000000074082,1,0,000000000000006d, HIT,2,000000000000e8,1,ffa7c703
63707500, READ,0000000000026ad0,0000000000074083,1,0,0000000000000065, HIT,2,000000000000e8,1,ffb7c703
63708000, READ,0000000000026ad0,0000000000074083,1,0,0000000000000065, HIT,2,000000000000e8,1,ffb7c703
63720500, READ,0000000000026ae0,0000000000074084,1,0,000000000000006e, HIT,2,000000000000e8,1,ffc7c703
63721000, READ,0000000000026ae0,0000000000074084,1,0,000000000000006e, HIT,2,000000000000e8,1,ffc7c703
63733500, READ,0000000000026af0,0000000000074085,1,0,0000000000000074, HIT,2,000000000000e8,1,ffd7c703
63734000, READ,0000000000026af0,0000000000074085,1,0,0000000000000074, HIT,2,000000000000e8,1,ffd7c703
63793500, READ,0000000000026b00,0000000000074086,1,0,0000000000000025, HIT,2,000000000000e8,1,ffe7c703
63794000, READ,0000000000026b00,0000000000074086,1,0,0000000000000025, HIT,2,000000000000e8,1,ffe7c703
63862500,WRITE,0000000000038264,000000003fbff980,7,1,0000000000074086, HIT,6,0000000007f7ff,1,b4a43023
63863000,WRITE,0000000000038264,000000003fbff980,7,1,0000000000074086, HIT,6,0000000007f7ff,1,b4a43023
63871000, READ,0000000000038270,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84ba03
63871500, READ,0000000000038270,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84ba03
63875000, READ,0000000000038274,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843703
63875500, READ,0000000000038274,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843703
63931500, READ,0000000000038280,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,038a3783
63932000, READ,0000000000038280,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,038a3783
64048000,WRITE,000000000001aa68,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01413823
64048500,WRITE,000000000001aa68,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01413823
64052000,WRITE,000000000001aa6c,000000003fbff8a8,7,1,0000000000038294, HIT,2,0000000007f7ff,1,02113c23
64052500,WRITE,000000000001aa6c,000000003fbff8a8,7,1,0000000000038294, HIT,2,0000000007f7ff,1,02113c23
64056000,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
64056500,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
64060000,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
64060500,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
64064000,WRITE,000000000001aa78,000000003fbff890,7,1,000000000000003c, HIT,2,0000000007f7ff,1,03213023
64064500,WRITE,000000000001aa78,000000003fbff890,7,1,000000000000003c, HIT,2,0000000007f7ff,1,03213023
64068000,WRITE,000000000001aa7c,000000003fbff888,7,1,000000000007407d, HIT,2,0000000007f7ff,1,01313c23
64068500,WRITE,000000000001aa7c,000000003fbff888,7,1,000000000007407d, HIT,2,0000000007f7ff,1,01313c23
64165000,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,01513423
64165500,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,01513423
64175000, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2884, HIT,8,00000000000128,1,00052703
64175500, READ,000000000001aa8c,0000000000094218,4,1,fffffffffbad2884, HIT,8,00000000000128,1,00052703
64197000, READ,000000000001aaa8,0000000000094240,7,1,0000000000099569, HIT,9,00000000000128,1,02853503
64197500, READ,000000000001aaa8,0000000000094240,7,1,0000000000099569, HIT,9,00000000000128,1,02853503
64204000, READ,000000000001aab0,0000000000094248,7,1,0000000000099920, HIT,9,00000000000128,1,03043783
64204500, READ,000000000001aab0,0000000000094248,7,1,0000000000099920, HIT,9,00000000000128,1,03043783
64462000, READ,0000000000026350,000000000007407d,1,0,0000000000000020, HIT,1,000000000000e8,1,0005c783
64462500, READ,0000000000026350,000000000007407d,1,0,0000000000000020, HIT,1,000000000000e8,1,0005c783
64472000,WRITE,000000000002635c,0000000000099569,1,1,0000000000000020, HIT,21,00000000000132,1,fef70fa3
64472500,WRITE,000000000002635c,0000000000099569,1,1,0000000000000020, HIT,21,00000000000132,1,fef70fa3
64480500, READ,0000000000026350,000000000007407e,1,0,0000000000000061, HIT,1,000000000000e8,1,0005c783
64481000, READ,0000000000026350,000000000007407e,1,0,0000000000000061, HIT,1,000000000000e8,1,0005c783
64490500,WRITE,000000000002635c,000000000009956a,1,1,0000000000000061, HIT,21,00000000000132,1,fef70fa3
64491000,WRITE,000000000002635c,000000000009956a,1,1,0000000000000061, HIT,21,00000000000132,1,fef70fa3
64499000, READ,0000000000026350,000000000007407f,1,0,0000000000000072, HIT,1,000000000000e8,1,0005c783
64499500, READ,0000000000026350,000000000007407f,1,0,0000000000000072, HIT,1,000000000000e8,1,0005c783
64509000,WRITE,000000000002635c,000000000009956b,1,1,0000000000000072, HIT,21,00000000000132,1,fef70fa3
64509500,WRITE,000000000002635c,000000000009956b,1,1,0000000000000072, HIT,21,00000000000132,1,fef70fa3
64618000, READ,0000000000026350,0000000000074080,1,0,0000000000000067, HIT,2,000000000000e8,1,0005c783
64618500, READ,0000000000026350,0000000000074080,1,0,0000000000000067, HIT,2,000000000000e8,1,0005c783
64628000,WRITE,000000000002635c,000000000009956c,1,1,0000000000000067, HIT,21,00000000000132,1,fef70fa3
64628500,WRITE,000000000002635c,000000000009956c,1,1,0000000000000067, HIT,21,00000000000132,1,fef70fa3
64636500, READ,0000000000026350,0000000000074081,1,0,0000000000000075, HIT,2,000000000000e8,1,0005c783
64637000, READ,0000000000026350,0000000000074081,1,0,0000000000000075, HIT,2,000000000000e8,1,0005c783
64646500,WRITE,000000000002635c,000000000009956d,1,1,0000000000000075, HIT,21,00000000000132,1,fef70fa3
64647000,WRITE,000000000002635c,000000000009956d,1,1,0000000000000075, HIT,21,00000000000132,1,fef70fa3
64655000, READ,0000000000026350,0000000000074082,1,0,000000000000006d, HIT,2,000000000000e8,1,0005c783
64655500, READ,0000000000026350,0000000000074082,1,0,000000000000006d, HIT,2,000000000000e8,1,0005c783
64665000,WRITE,000000000002635c,000000000009956e,1,1,000000000000006d, HIT,21,00000000000132,1,fef70fa3
64665500,WRITE,000000000002635c,000000000009956e,1,1,000000000000006d, HIT,21,00000000000132,1,fef70fa3
64673500, READ,0000000000026350,0000000000074083,1,0,0000000000000065, HIT,2,000000000000e8,1,0005c783
64674000, READ,0000000000026350,0000000000074083,1,0,0000000000000065, HIT,2,000000000000e8,1,0005c783
64683500,WRITE,000000000002635c,000000000009956f,1,1,0000000000000065, HIT,21,00000000000132,1,fef70fa3
64684000,WRITE,000000000002635c,000000000009956f,1,1,0000000000000065, HIT,21,00000000000132,1,fef70fa3
64692000, READ,0000000000026350,0000000000074084,1,0,000000000000006e, HIT,2,000000000000e8,1,0005c783
64692500, READ,0000000000026350,0000000000074084,1,0,000000000000006e, HIT,2,000000000000e8,1,0005c783
64702000,WRITE,000000000002635c,0000000000099570,1,1,000000000000006e, HIT,21,00000000000132,1,fef70fa3
64702500,WRITE,000000000002635c,0000000000099570,1,1,000000000000006e, HIT,21,00000000000132,1,fef70fa3
64710500, READ,0000000000026350,0000000000074085,1,0,0000000000000074, HIT,2,000000000000e8,1,0005c783
64711000, READ,0000000000026350,0000000000074085,1,0,0000000000000074, HIT,2,000000000000e8,1,0005c783
64720500,WRITE,000000000002635c,0000000000099571,1,1,0000000000000074, HIT,21,00000000000132,1,fef70fa3
64721000,WRITE,000000000002635c,0000000000099571,1,1,0000000000000074, HIT,21,00000000000132,1,fef70fa3
64786500,WRITE,000000000001ab74,0000000000094240,7,1,0000000000099572, HIT,9,00000000000128,1,02a43423
64787000,WRITE,000000000001ab74,0000000000094240,7,1,0000000000099572, HIT,9,00000000000128,1,02a43423
64900000, READ,000000000001ab24,000000003fbff8a8,7,1,0000000000038294, HIT,2,0000000007f7ff,1,03813083
64900500, READ,000000000001ab24,000000003fbff8a8,7,1,0000000000038294, HIT,2,0000000007f7ff,1,03813083
64907000, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
64907500, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
64911000, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
64911500, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
64915000, READ,000000000001ab34,000000003fbff890,7,1,000000000000003c, HIT,2,0000000007f7ff,1,02013903
64915500, READ,000000000001ab34,000000003fbff890,7,1,000000000000003c, HIT,2,0000000007f7ff,1,02013903
64919000, READ,000000000001ab38,000000003fbff888,7,1,000000000007407d, HIT,2,0000000007f7ff,1,01813983
64919500, READ,000000000001ab38,000000003fbff888,7,1,000000000007407d, HIT,2,0000000007f7ff,1,01813983
64923000, READ,000000000001ab3c,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01013a03
64923500, READ,000000000001ab3c,000000003fbff880,7,1,000000000008e7d8, HIT,2,0000000007f7ff,1,01013a03
64975000, READ,000000000001ab40,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,00813a83
64975500, READ,000000000001ab40,000000003fbff878,7,1,0000000000000064, HIT,1,0000000007f7ff,1,00813a83
65029500, READ,0000000000038294,000000003fbff980,7,1,0000000000074086, HIT,6,0000000007f7ff,1,b4043783
65030000, READ,0000000000038294,000000003fbff980,7,1,0000000000074086, HIT,6,0000000007f7ff,1,b4043783
65101000, READ,00000000000382b4,0000000000074086,1,0,0000000000000025, HIT,2,000000000000e8,1,0007c703
65101500, READ,00000000000382b4,0000000000074086,1,0,0000000000000025, HIT,2,000000000000e8,1,0007c703
65203500,WRITE,0000000000038020,000000003fbff980,7,1,0000000000074087, HIT,6,0000000007f7ff,1,b4e43023
65204000,WRITE,0000000000038020,000000003fbff980,7,1,0000000000074087, HIT,6,0000000007f7ff,1,b4e43023
65207500, READ,0000000000038024,0000000000074087,1,0,0000000000000073, HIT,2,000000000000e8,1,0017ca83
65208000, READ,0000000000038024,0000000000074087,1,0,0000000000000073, HIT,2,000000000000e8,1,0017ca83
65214500, READ,000000000003802c,000000003fbff970,7,1,00000000000388f0, HIT,5,0000000007f7ff,1,b3043783
65215000, READ,000000000003802c,000000003fbff970,7,1,00000000000388f0, HIT,5,0000000007f7ff,1,b3043783
65227500, READ,000000000003803c,000000003fbff950,7,1,00000000000839c0, HIT,5,0000000007f7ff,1,b1043683
65228000, READ,000000000003803c,000000003fbff950,7,1,00000000000839c0, HIT,5,0000000007f7ff,1,b1043683
65278500, READ,0000000000038044,0000000000083b03,1,0,0000000000000015, HIT,12,00000000000107,1,0f074783
65279000, READ,0000000000038044,0000000000083b03,1,0,0000000000000015, HIT,12,00000000000107,1,0f074783
65288500, READ,0000000000038050,0000000000083bb8,7,1,0000000000038910, HIT,14,00000000000107,1,1507b783
65289000, READ,0000000000038050,0000000000083bb8,7,1,0000000000038910, HIT,14,00000000000107,1,1507b783
65371500,WRITE,0000000000038080,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b0042c23
65372000,WRITE,0000000000038080,000000003fbff958,4,1,0000000000000000, HIT,5,0000000007f7ff,1,b0042c23
65446500, READ,0000000000038910,000000003fbffe78,7,1,00000000000841a0, HIT,25,0000000007f7ff,1,000dbc83
65447000, READ,0000000000038910,000000003fbffe78,7,1,00000000000841a0, HIT,25,0000000007f7ff,1,000dbc83
65635500, READ,0000000000024edc,0000000000095920,7,1,7f7f7f7f7f7f7f7f, HIT,4,0000000000012b,1,9207b683
65636000, READ,0000000000024edc,0000000000095920,7,1,7f7f7f7f7f7f7f7f, HIT,4,0000000000012b,1,9207b683
65645500, READ,0000000000024ee8,00000000000841a0,7,1,0000000000000000, HIT,6,00000000000108,0,ff853703
65646000, READ,0000000000024ee8,00000000000841a0,7,1,0000000000000000, HIT,6,00000000000108,0,ff853703
65710500, READ,0000000000024f00,00000000000841a0,1,0,0000000000000000, HIT,6,00000000000108,0,ff854783
65711000, READ,0000000000024f00,00000000000841a0,1,0,0000000000000000, HIT,6,00000000000108,0,ff854783
65895000, READ,000000000003898c,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84b703
65895500, READ,000000000003898c,00000000000942f0,7,1,000000000008e7d8, HIT,11,00000000000128,1,0d84b703
65899000, READ,0000000000038990,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843603
65899500, READ,0000000000038990,000000003fbff968,7,1,00000000000005e8, HIT,5,0000000007f7ff,1,b2843603
65909000, READ,000000000003899c,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,03873703
65909500, READ,000000000003899c,000000000008e810,7,1,000000000001aa64, HIT,0,0000000000011d,1,03873703
65922000,WRITE,00000000000389ac,000000003fbff958,7,1,0000000000000000, HIT,5,0000000007f7ff,1,b0f43c23
65922500,WRITE,00000000000389ac,000000003fbff958,7,1,0000000000000000, HIT,5,0000000007f7ff,1,b0f43c23
66025000,WRITE,000000000001aa68,000000003fbff880,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01413823
66025500,WRITE,000000000001aa68,000000003fbff880,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01413823
66029000,WRITE,000000000001aa6c,000000003fbff8a8,7,1,00000000000389b4, HIT,2,0000000007f7ff,1,02113c23
66029500,WRITE,000000000001aa6c,000000003fbff8a8,7,1,00000000000389b4, HIT,2,0000000007f7ff,1,02113c23
66033000,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
66033500,WRITE,000000000001aa70,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,02813823
66037000,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
66037500,WRITE,000000000001aa74,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02913423
66041000,WRITE,000000000001aa78,000000003fbff890,7,1,0000000000000045, HIT,2,0000000007f7ff,1,03213023
66041500,WRITE,000000000001aa78,000000003fbff890,7,1,0000000000000045, HIT,2,0000000007f7ff,1,03213023
66045000,WRITE,000000000001aa7c,000000003fbff888,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01313c23
66045500,WRITE,000000000001aa7c,000000003fbff888,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01313c23
66097500,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000000, HIT,1,0000000007f7ff,1,01513423
66098000,WRITE,000000000001aa80,000000003fbff878,7,1,0000000000000000, HIT,1,0000000007f7ff,1,01513423
66154500, READ,000000000001ab24,000000003fbff8a8,7,1,00000000000389b4, HIT,2,0000000007f7ff,1,03813083
66155000, READ,000000000001ab24,000000003fbff8a8,7,1,00000000000389b4, HIT,2,0000000007f7ff,1,03813083
66161500, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
66162000, READ,000000000001ab2c,000000003fbff8a0,7,1,000000003fbffe40, HIT,2,0000000007f7ff,1,03013403
66165500, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
66166000, READ,000000000001ab30,000000003fbff898,7,1,0000000000094218, HIT,2,0000000007f7ff,1,02813483
66169500, READ,000000000001ab34,000000003fbff890,7,1,0000000000000045, HIT,2,0000000007f7ff,1,02013903
66170000, READ,000000000001ab34,000000003fbff890,7,1,0000000000000045, HIT,2,0000000007f7ff,1,02013903
66173500, READ,000000000001ab38,000000003fbff888,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01813983
66174000, READ,000000000001ab38,000000003fbff888,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01813983
66177500, READ,000000000001ab3c,000000003fbff880,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01013a03
66178000, READ,000000000001ab3c,000000003fbff880,7,1,0000000000000000, HIT,2,0000000007f7ff,1,01013a03
66226500, READ,000000000001ab40,000000003fbff878,7,1,0000000000000000, HIT,1,0000000007f7ff,1,00813a83
66227000, READ,000000000001ab40,000000003fbff878,7,1,0000000000000000, HIT,1,0000000007f7ff,1,00813a83
66298500, READ,00000000000389c4,000000003fbff958,7,1,0000000000000000, HIT,5,0000000007f7ff,1,b1843783
66299000, READ,00000000000389c4,000000003fbff958,7,1,0000000000000000, HIT,5,0000000007f7ff,1,b1843783
66361000,WRITE,00000000000389cc,000000003fbff938,7,1,ffffffff80000000, HIT,4,0000000007f7ff,1,aed43c23
66361500,WRITE,00000000000389cc,000000003fbff938,7,1,ffffffff80000000, HIT,4,0000000007f7ff,1,aed43c23
66365000,WRITE,00000000000389d0,000000003fbff958,7,1,000000007fffffff, HIT,5,0000000007f7ff,1,b0e43c23
66365500,WRITE,00000000000389d0,000000003fbff958,7,1,000000007fffffff, HIT,5,0000000007f7ff,1,b0e43c23
66433500, READ,000000000003823c,000000003fbff978,4,1,0000000000000002, HIT,5,0000000007f7ff,1,b3842783
66434000, READ,000000000003823c,000000003fbff978,4,1,0000000000000002, HIT,5,0000000007f7ff,1,b3842783
66481500,WRITE,0000000000038244,000000003fbff978,4,1,0000000000000003, HIT,5,0000000007f7ff,1,b2f42c23
